branch,skills,cgpa,projects,internships,communication,career
CSE,autocad solidworks design,8.24,4,1,7,Design Engineer
CSE,aws docker kubernetes cloud,9.42,1,1,8,DevOps Engineer
CSE,autocad solidworks design,7.27,5,2,9,Design Engineer
CSE,mechanical cad cam,7.16,1,0,10,Mechanical Engineer
CSE,cyber security linux networking,9.06,3,1,6,Security Analyst
CSE,aws docker kubernetes cloud,8.11,1,0,8,DevOps Engineer
CSE,thermal systems manufacturing,9.35,1,1,8,Mechanical Engineer
CSE,structure planning autocad,8.05,2,1,6,Civil Engineer
CSE,autocad solidworks design,9.19,3,1,10,Design Engineer
CSE,aws docker kubernetes cloud,7.33,3,1,8,DevOps Engineer
CSE,autocad solidworks design,6.73,4,0,7,Design Engineer
CSE,signal processing electronics,9.15,4,0,8,Embedded Engineer
CSE,embedded c microcontrollers,7.02,3,0,8,Embedded Engineer
CSE,signal processing electronics,9.07,1,0,7,Embedded Engineer
CSE,construction surveying site work,8.08,1,1,6,Site Engineer
CSE,structure planning autocad,7.15,2,0,7,Civil Engineer
CSE,flutter mobile apps firebase,8.45,3,0,8,Mobile App Developer
CSE,thermal systems manufacturing,7.75,2,1,7,Mechanical Engineer
CSE,construction surveying site work,7.03,2,0,10,Site Engineer
CSE,ai deep learning neural networks,6.7,2,0,9,AI Engineer
CSE,python machine learning ai data analysis,8.24,1,1,10,Data Scientist
CSE,infrastructure design planning,7.58,4,1,7,Site Engineer
CSE,ai deep learning neural networks,8.59,2,1,8,AI Engineer
CSE,html css javascript react,7.66,2,0,10,Frontend Developer
CSE,thermal systems manufacturing,9.47,1,1,9,Mechanical Engineer
CSE,iot sensors arduino embedded,7.37,2,0,8,IoT Engineer
CSE,autocad solidworks design,8.47,1,0,8,Design Engineer
CSE,ai deep learning neural networks,8.68,1,1,7,AI Engineer
CSE,iot sensors arduino embedded,9.34,3,2,8,IoT Engineer
CSE,python flask apis backend,9.16,1,1,7,Backend Developer
CSE,structure planning autocad,8.46,3,1,7,Civil Engineer
CSE,geotechnical civil engineering,7.07,1,2,7,Civil Engineer
CSE,mechanical cad cam,9.15,2,0,10,Mechanical Engineer
CSE,react node mongodb fullstack,7.39,1,1,8,Full Stack Developer
CSE,ai deep learning neural networks,7.05,2,2,6,AI Engineer
CSE,mechanical cad cam,7.86,2,0,7,Mechanical Engineer
CSE,ai deep learning neural networks,7.12,1,1,7,AI Engineer
CSE,cyber security linux networking,6.53,2,1,8,Security Analyst
CSE,flutter mobile apps firebase,9.33,1,0,10,Mobile App Developer
CSE,signal processing electronics,8.97,3,1,7,Embedded Engineer
CSE,verilog vlsi design circuits,6.83,1,1,9,Hardware Engineer
CSE,flutter mobile apps firebase,9.45,1,2,10,Mobile App Developer
CSE,react node mongodb fullstack,8.66,3,0,8,Full Stack Developer
CSE,autocad solidworks design,8.24,5,2,7,Design Engineer
CSE,html css javascript react,8.54,1,0,7,Frontend Developer
CSE,nodejs express mongodb api,8.54,1,0,8,Backend Developer
CSE,python flask apis backend,6.75,4,0,9,Backend Developer
CSE,aws docker kubernetes cloud,7.23,1,2,9,DevOps Engineer
CSE,construction surveying site work,8.82,2,0,7,Site Engineer
CSE,construction surveying site work,8.12,5,0,9,Site Engineer
CSE,python machine learning ai data analysis,7.42,5,2,8,Data Scientist
CSE,ai deep learning neural networks,8.73,3,0,7,AI Engineer
CSE,geotechnical civil engineering,6.85,5,0,8,Civil Engineer
CSE,structure planning autocad,8.85,1,2,6,Civil Engineer
CSE,aws docker kubernetes cloud,7.16,4,0,7,DevOps Engineer
CSE,python flask apis backend,7.84,1,2,9,Backend Developer
CSE,flutter mobile apps firebase,7.43,2,2,6,Mobile App Developer
CSE,ai deep learning neural networks,9.47,2,0,6,AI Engineer
CSE,cyber security linux networking,8.48,1,2,7,Security Analyst
CSE,python flask apis backend,6.99,2,2,7,Backend Developer
CSE,construction surveying site work,7.02,3,1,10,Site Engineer
CSE,verilog vlsi design circuits,7.17,5,0,9,Hardware Engineer
CSE,django python sql backend,7.35,5,2,8,Backend Developer
CSE,django python sql backend,8.2,4,1,9,Backend Developer
CSE,nodejs express mongodb api,7.22,4,2,9,Backend Developer
CSE,python machine learning ai data analysis,8.22,5,0,10,Data Scientist
CSE,react node mongodb fullstack,8.75,2,2,8,Full Stack Developer
CSE,robotics automation design,7.01,2,1,6,Design Engineer
CSE,robotics automation design,9.38,1,0,10,Design Engineer
CSE,infrastructure design planning,7.07,2,1,9,Site Engineer
CSE,flutter mobile apps firebase,8.64,1,0,10,Mobile App Developer
CSE,nodejs express mongodb api,7.06,5,2,9,Backend Developer
CSE,autocad solidworks design,8.99,5,2,9,Design Engineer
CSE,django python sql backend,9.13,1,2,9,Backend Developer
CSE,signal processing electronics,8.43,4,2,6,Embedded Engineer
CSE,robotics automation design,7.25,4,2,6,Design Engineer
CSE,thermal systems manufacturing,9.13,5,2,9,Mechanical Engineer
CSE,django python sql backend,6.68,5,1,7,Backend Developer
CSE,ai deep learning neural networks,8.6,1,1,10,AI Engineer
CSE,ai deep learning neural networks,8.87,2,0,8,AI Engineer
CSE,thermal systems manufacturing,8.14,2,1,10,Mechanical Engineer
CSE,iot sensors arduino embedded,7.35,2,1,7,IoT Engineer
CSE,embedded c microcontrollers,8.78,4,0,9,Embedded Engineer
CSE,flutter mobile apps firebase,7.71,1,2,7,Mobile App Developer
CSE,ai deep learning neural networks,8.7,5,2,8,AI Engineer
CSE,aws docker kubernetes cloud,7.9,3,0,6,DevOps Engineer
CSE,cyber security linux networking,7.87,5,1,7,Security Analyst
CSE,python machine learning ai data analysis,8.01,3,0,10,Data Scientist
CSE,aws docker kubernetes cloud,9.0,5,1,8,DevOps Engineer
CSE,thermal systems manufacturing,6.83,5,2,9,Mechanical Engineer
CSE,signal processing electronics,8.54,5,1,7,Embedded Engineer
CSE,cyber security linux networking,6.8,5,0,7,Security Analyst
CSE,signal processing electronics,9.31,1,0,8,Embedded Engineer
CSE,signal processing electronics,8.29,2,2,10,Embedded Engineer
CSE,thermal systems manufacturing,7.39,2,0,10,Mechanical Engineer
CSE,python flask apis backend,7.94,1,2,8,Backend Developer
CSE,signal processing electronics,8.86,4,0,9,Embedded Engineer
CSE,ai deep learning neural networks,8.88,3,0,10,AI Engineer
CSE,react node mongodb fullstack,8.48,5,2,8,Full Stack Developer
CSE,ai deep learning neural networks,7.04,4,2,10,AI Engineer
CSE,java spring boot microservices,9.48,3,1,8,Software Engineer
CSE,autocad solidworks design,6.98,2,1,10,Design Engineer
CSE,autocad solidworks design,9.01,3,1,7,Design Engineer
CSE,signal processing electronics,8.18,2,1,10,Embedded Engineer
CSE,ai deep learning neural networks,7.45,4,2,7,AI Engineer
CSE,nodejs express mongodb api,6.79,5,1,10,Backend Developer
CSE,aws docker kubernetes cloud,8.13,3,0,7,DevOps Engineer
CSE,aws docker kubernetes cloud,7.46,1,2,8,DevOps Engineer
CSE,python flask apis backend,8.19,1,2,7,Backend Developer
CSE,aws docker kubernetes cloud,6.98,3,0,9,DevOps Engineer
CSE,infrastructure design planning,6.76,2,0,6,Site Engineer
CSE,flutter mobile apps firebase,9.33,1,0,10,Mobile App Developer
CSE,thermal systems manufacturing,8.78,5,1,9,Mechanical Engineer
CSE,verilog vlsi design circuits,7.63,4,1,7,Hardware Engineer
CSE,react node mongodb fullstack,8.22,1,1,7,Full Stack Developer
CSE,html css javascript react,8.71,3,0,6,Frontend Developer
CSE,nodejs express mongodb api,7.35,3,1,9,Backend Developer
CSE,structure planning autocad,9.07,5,1,9,Civil Engineer
CSE,cyber security linux networking,8.31,3,2,8,Security Analyst
CSE,java spring boot microservices,9.26,2,2,8,Software Engineer
CSE,verilog vlsi design circuits,9.21,3,1,9,Hardware Engineer
CSE,flutter mobile apps firebase,7.61,2,0,7,Mobile App Developer
CSE,thermal systems manufacturing,8.88,1,1,9,Mechanical Engineer
CSE,iot sensors arduino embedded,7.63,4,1,6,IoT Engineer
CSE,infrastructure design planning,9.27,3,0,8,Site Engineer
CSE,mechanical cad cam,8.23,3,2,10,Mechanical Engineer
CSE,verilog vlsi design circuits,6.98,3,2,7,Hardware Engineer
CSE,embedded c microcontrollers,8.57,4,2,10,Embedded Engineer
CSE,cyber security linux networking,7.69,2,1,9,Security Analyst
CSE,cyber security linux networking,7.09,4,0,9,Security Analyst
CSE,html css javascript react,7.62,3,1,6,Frontend Developer
CSE,aws docker kubernetes cloud,9.39,3,0,10,DevOps Engineer
CSE,ai deep learning neural networks,7.0,2,2,9,AI Engineer
CSE,nodejs express mongodb api,9.44,4,0,6,Backend Developer
CSE,aws docker kubernetes cloud,6.61,2,1,8,DevOps Engineer
CSE,html css javascript react,7.37,3,2,10,Frontend Developer
CSE,iot sensors arduino embedded,8.98,1,2,9,IoT Engineer
CSE,infrastructure design planning,8.54,4,0,10,Site Engineer
CSE,html css javascript react,7.17,5,0,7,Frontend Developer
CSE,robotics automation design,6.53,3,0,6,Design Engineer
CSE,iot sensors arduino embedded,8.2,2,2,6,IoT Engineer
CSE,mechanical cad cam,7.57,4,1,9,Mechanical Engineer
CSE,django python sql backend,6.82,5,0,10,Backend Developer
CSE,geotechnical civil engineering,8.04,5,0,10,Civil Engineer
CSE,mechanical cad cam,8.85,3,1,9,Mechanical Engineer
CSE,python flask apis backend,6.91,1,0,7,Backend Developer
CSE,structure planning autocad,8.71,1,2,8,Civil Engineer
CSE,embedded c microcontrollers,7.89,3,1,10,Embedded Engineer
CSE,signal processing electronics,8.9,1,1,8,Embedded Engineer
CSE,construction surveying site work,6.85,1,2,9,Site Engineer
CSE,autocad solidworks design,6.78,4,1,7,Design Engineer
CSE,thermal systems manufacturing,8.51,1,1,6,Mechanical Engineer
CSE,infrastructure design planning,9.34,4,0,10,Site Engineer
CSE,verilog vlsi design circuits,9.41,1,1,7,Hardware Engineer
CSE,python flask apis backend,9.34,2,2,8,Backend Developer
CSE,aws docker kubernetes cloud,7.1,4,0,6,DevOps Engineer
CSE,flutter mobile apps firebase,8.67,3,0,9,Mobile App Developer
CSE,cyber security linux networking,7.86,2,0,7,Security Analyst
CSE,nodejs express mongodb api,7.42,3,1,8,Backend Developer
CSE,structure planning autocad,7.86,5,0,6,Civil Engineer
CSE,structure planning autocad,7.61,5,1,7,Civil Engineer
CSE,robotics automation design,7.7,3,1,7,Design Engineer
CSE,python machine learning ai data analysis,8.5,2,0,10,Data Scientist
CSE,react node mongodb fullstack,7.05,1,0,10,Full Stack Developer
CSE,react node mongodb fullstack,9.17,1,2,6,Full Stack Developer
CSE,embedded c microcontrollers,6.84,3,1,9,Embedded Engineer
CSE,react node mongodb fullstack,9.25,1,0,9,Full Stack Developer
CSE,python flask apis backend,6.87,3,1,10,Backend Developer
CSE,react node mongodb fullstack,7.82,3,1,10,Full Stack Developer
CSE,construction surveying site work,7.92,2,1,9,Site Engineer
CSE,robotics automation design,8.63,1,2,9,Design Engineer
CSE,aws docker kubernetes cloud,9.04,5,1,8,DevOps Engineer
CSE,html css javascript react,7.52,3,1,7,Frontend Developer
CSE,react node mongodb fullstack,9.39,3,2,8,Full Stack Developer
CSE,construction surveying site work,8.64,5,2,10,Site Engineer
CSE,robotics automation design,7.04,5,0,10,Design Engineer
CSE,autocad solidworks design,8.33,5,0,6,Design Engineer
CSE,nodejs express mongodb api,8.53,1,1,6,Backend Developer
CSE,python machine learning ai data analysis,7.97,5,1,9,Data Scientist
CSE,nodejs express mongodb api,7.37,5,0,10,Backend Developer
CSE,structure planning autocad,7.68,2,1,10,Civil Engineer
CSE,html css javascript react,7.68,1,1,7,Frontend Developer
CSE,ai deep learning neural networks,8.18,4,2,8,AI Engineer
CSE,structure planning autocad,7.06,1,0,8,Civil Engineer
CSE,flutter mobile apps firebase,7.31,4,1,8,Mobile App Developer
CSE,verilog vlsi design circuits,9.31,1,1,6,Hardware Engineer
CSE,react node mongodb fullstack,6.71,4,0,9,Full Stack Developer
CSE,robotics automation design,9.06,1,2,6,Design Engineer
CSE,construction surveying site work,8.55,2,1,6,Site Engineer
CSE,django python sql backend,6.68,1,0,10,Backend Developer
CSE,react node mongodb fullstack,6.56,2,1,9,Full Stack Developer
CSE,aws docker kubernetes cloud,8.92,1,0,10,DevOps Engineer
CSE,html css javascript react,9.43,3,2,9,Frontend Developer
CSE,thermal systems manufacturing,6.55,4,0,9,Mechanical Engineer
CSE,infrastructure design planning,9.26,3,2,7,Site Engineer
CSE,python flask apis backend,7.67,3,2,9,Backend Developer
CSE,autocad solidworks design,8.84,3,0,10,Design Engineer
CSE,django python sql backend,8.96,1,1,7,Backend Developer
CSE,java spring boot microservices,8.92,3,1,8,Software Engineer
CSE,ai deep learning neural networks,6.89,1,0,9,AI Engineer
CSE,aws docker kubernetes cloud,7.11,5,0,6,DevOps Engineer
CSE,python machine learning ai data analysis,7.19,4,0,9,Data Scientist
CSE,java spring boot microservices,8.09,3,1,8,Software Engineer
CSE,ai deep learning neural networks,7.82,4,0,8,AI Engineer
CSE,verilog vlsi design circuits,7.43,5,2,8,Hardware Engineer
CSE,aws docker kubernetes cloud,9.1,4,1,10,DevOps Engineer
CSE,mechanical cad cam,9.29,2,0,9,Mechanical Engineer
CSE,cyber security linux networking,8.16,4,0,7,Security Analyst
CSE,autocad solidworks design,6.62,1,1,7,Design Engineer
CSE,structure planning autocad,6.95,2,0,8,Civil Engineer
CSE,autocad solidworks design,7.98,2,1,6,Design Engineer
CSE,iot sensors arduino embedded,8.75,4,1,8,IoT Engineer
CSE,robotics automation design,6.54,4,0,6,Design Engineer
CSE,iot sensors arduino embedded,8.47,5,0,6,IoT Engineer
CSE,embedded c microcontrollers,7.69,5,1,9,Embedded Engineer
CSE,verilog vlsi design circuits,7.25,4,1,7,Hardware Engineer
CSE,html css javascript react,9.24,4,2,10,Frontend Developer
CSE,mechanical cad cam,8.93,5,1,9,Mechanical Engineer
CSE,mechanical cad cam,8.96,2,0,10,Mechanical Engineer
CSE,nodejs express mongodb api,7.18,5,1,7,Backend Developer
CSE,python machine learning ai data analysis,7.69,3,1,10,Data Scientist
CSE,nodejs express mongodb api,9.17,2,1,7,Backend Developer
CSE,autocad solidworks design,9.47,5,1,7,Design Engineer
CSE,autocad solidworks design,7.52,4,0,7,Design Engineer
CSE,aws docker kubernetes cloud,6.59,5,2,9,DevOps Engineer
CSE,mechanical cad cam,7.25,4,2,10,Mechanical Engineer
CSE,geotechnical civil engineering,9.25,3,1,6,Civil Engineer
CSE,python flask apis backend,8.08,2,0,10,Backend Developer
CSE,verilog vlsi design circuits,8.05,1,1,8,Hardware Engineer
CSE,nodejs express mongodb api,7.7,3,2,8,Backend Developer
CSE,signal processing electronics,8.89,1,1,7,Embedded Engineer
CSE,flutter mobile apps firebase,8.31,2,1,6,Mobile App Developer
CSE,construction surveying site work,7.93,1,1,6,Site Engineer
CSE,html css javascript react,7.96,3,0,10,Frontend Developer
CSE,python flask apis backend,7.63,5,0,8,Backend Developer
CSE,iot sensors arduino embedded,8.25,2,1,8,IoT Engineer
CSE,django python sql backend,8.08,1,2,10,Backend Developer
CSE,nodejs express mongodb api,7.54,2,2,9,Backend Developer
CSE,ai deep learning neural networks,6.9,1,0,6,AI Engineer
